ITEM No.,DV NUMBER,SERIAL NUMBER,IN-HOUSE SERIAL NUMBER,Unnamed: 4,Unnamed: 5,REMARKS,DATE OF ISSUANCE,QR CODE LINK
9037,9037R,I3J4K-5L6M7-N8O9P-8DE60,A786B-3D809-B34DB,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_A786B-3D809-B34DB.png
9038,9038R,I3J4K-5L6M7-N8O9P-93644,65A80-31294-4DDDF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_65A80-31294-4DDDF.png
9039,9039R,I3J4K-5L6M7-N8O9P-98E28,F8F7B-ECBD9-3FF7C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F8F7B-ECBD9-3FF7C.png
9040,9040R,I3J4K-5L6M7-N8O9P-9E60C,B4E97-3EDE8-AAAAE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_B4E97-3EDE8-AAAAE.png
9041,9041R,I3J4K-5L6M7-N8O9P-A3DF0,CBB16-DBC44-A8F63,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CBB16-DBC44-A8F63.png
9042,9042R,I3J4K-5L6M7-N8O9P-A95D4,F8894-0EB40-5E781,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F8894-0EB40-5E781.png
9043,9043R,I3J4K-5L6M7-N8O9P-AEDB8,FC1A5-0F0C3-55615,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FC1A5-0F0C3-55615.png
9044,9044R,I3J4K-5L6M7-N8O9P-B459C,057CA-27C71-1A1EC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_057CA-27C71-1A1EC.png
9045,9045R,I3J4K-5L6M7-N8O9P-B9D80,AB2A0-CFA8C-ED6E5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_AB2A0-CFA8C-ED6E5.png
9046,9046R,I3J4K-5L6M7-N8O9P-BF564,E4C43-FEFAC-11EF2,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E4C43-FEFAC-11EF2.png
9047,9047R,I3J4K-5L6M7-N8O9P-C4D48,AF1D8-E74F8-7AE9F,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_AF1D8-E74F8-7AE9F.png
9048,9048R,I3J4K-5L6M7-N8O9P-CA52C,F2BDB-9BAB7-12DEC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F2BDB-9BAB7-12DEC.png
9049,9049R,I3J4K-5L6M7-N8O9P-CFD10,EACAB-3796C-BAB54,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_EACAB-3796C-BAB54.png
9050,9050R,I3J4K-5L6M7-N8O9P-D54F4,D7D0E-A16BA-BBF5D,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_D7D0E-A16BA-BBF5D.png
9051,9051R,I3J4K-5L6M7-N8O9P-DACD8,E9E1D-B94D7-FF8EA,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E9E1D-B94D7-FF8EA.png
9052,9052R,I3J4K-5L6M7-N8O9P-E04BC,3B4EC-19565-B15CF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_3B4EC-19565-B15CF.png
9053,9053R,I3J4K-5L6M7-N8O9P-E5CA0,CC4A1-8A6A9-613CF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CC4A1-8A6A9-613CF.png
9054,9054R,I3J4K-5L6M7-N8O9P-EB484,768CA-2E7D2-355BF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_768CA-2E7D2-355BF.png
9055,9055R,I3J4K-5L6M7-N8O9P-F0C68,23E2B-FDE6B-5DF7A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_23E2B-FDE6B-5DF7A.png
9056,9056R,I3J4K-5L6M7-N8O9P-F644C,7CE8F-C9A6F-159DE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_7CE8F-C9A6F-159DE.png
9057,9057R,I3J4K-5L6M7-N8O9P-FBC30,1B79C-6CF94-4A7DD,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_1B79C-6CF94-4A7DD.png
9058,9058R,I3J4K-5L6M7-N8O9P-01414,FF7EA-CEBCD-CC4D4,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FF7EA-CEBCD-CC4D4.png
9059,9059R,I3J4K-5L6M7-N8O9P-06BF8,52392-6BAA6-BFB0E,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_52392-6BAA6-BFB0E.png
9060,9060R,I3J4K-5L6M7-N8O9P-0C3DC,CC8DA-2BADB-F8CA6,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CC8DA-2BADB-F8CA6.png
9061,9061R,I3J4K-5L6M7-N8O9P-11BC0,FBCFD-FB1E6-DAC9C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FBCFD-FB1E6-DAC9C.png
9062,9062R,I3J4K-5L6M7-N8O9P-173A4,F616D-EFFAA-5DAB9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F616D-EFFAA-5DAB9.png
9063,9063R,I3J4K-5L6M7-N8O9P-1CB88,851EF-FE58B-03DE6,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_851EF-FE58B-03DE6.png
9064,9064R,I3J4K-5L6M7-N8O9P-2236C,EB619-CFEA4-9B2F8,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_EB619-CFEA4-9B2F8.png
9065,9065R,I3J4K-5L6M7-N8O9P-27B50,DD21E-BFA4A-EAB23,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DD21E-BFA4A-EAB23.png
9066,9066R,I3J4K-5L6M7-N8O9P-2D334,BCFD5-91EA6-68FC8,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BCFD5-91EA6-68FC8.png
9067,9067R,I3J4K-5L6M7-N8O9P-32B18,118CA-0E20C-7B389,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_118CA-0E20C-7B389.png
9068,9068R,I3J4K-5L6M7-N8O9P-382FC,4999B-4EEAA-7193F,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_4999B-4EEAA-7193F.png
9069,9069R,I3J4K-5L6M7-N8O9P-3DAE0,B2B06-9DBC1-103C9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_B2B06-9DBC1-103C9.png
9070,9070R,I3J4K-5L6M7-N8O9P-432C4,B6DFD-CDDA2-CADB7,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_B6DFD-CDDA2-CADB7.png
9071,9071R,I3J4K-5L6M7-N8O9P-48AA8,6009B-71045-830FF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_6009B-71045-830FF.png
9072,9072R,I3J4K-5L6M7-N8O9P-4E28C,CB3BA-DEB6C-A4EB0,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CB3BA-DEB6C-A4EB0.png
9073,9073R,I3J4K-5L6M7-N8O9P-53A70,5BCCA-37FD1-34D8B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_5BCCA-37FD1-34D8B.png
9074,9074R,I3J4K-5L6M7-N8O9P-59254,4E2D6-DB36A-D0ACB,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_4E2D6-DB36A-D0ACB.png
9075,9075R,I3J4K-5L6M7-N8O9P-5EA38,C8BD5-1E50A-DAFDD,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_C8BD5-1E50A-DAFDD.png
9076,9076R,I3J4K-5L6M7-N8O9P-6421C,7EF1F-5D8C8-F4A27,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_7EF1F-5D8C8-F4A27.png
9077,9077R,I3J4K-5L6M7-N8O9P-69A00,FD029-C4720-0CB55,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FD029-C4720-0CB55.png
9078,9078R,I3J4K-5L6M7-N8O9P-6F1E4,0FCA2-EEFD7-5902B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_0FCA2-EEFD7-5902B.png
9079,9079R,I3J4K-5L6M7-N8O9P-749C8,2DDB4-BAEE6-CE22C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_2DDB4-BAEE6-CE22C.png
9080,9080R,I3J4K-5L6M7-N8O9P-7A1AC,ECB4E-CC02E-A2955,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_ECB4E-CC02E-A2955.png
9081,9081R,I3J4K-5L6M7-N8O9P-7F990,5EEBC-C2C34-600D9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_5EEBC-C2C34-600D9.png
9082,9082R,I3J4K-5L6M7-N8O9P-85174,3DC1E-A0BF5-3BDE4,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_3DC1E-A0BF5-3BDE4.png
9083,9083R,I3J4K-5L6M7-N8O9P-8A958,35EC9-AF0E1-3134B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_35EC9-AF0E1-3134B.png
9084,9084R,I3J4K-5L6M7-N8O9P-9013C,E6E43-0C8B6-FD23B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E6E43-0C8B6-FD23B.png
9085,9085R,I3J4K-5L6M7-N8O9P-95920,9A2FB-C51CB-F3E0F,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_9A2FB-C51CB-F3E0F.png
9086,9086R,I3J4K-5L6M7-N8O9P-9B104,7D225-2BA0C-EBC7F,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_7D225-2BA0C-EBC7F.png
9087,9087R,I3J4K-5L6M7-N8O9P-A08E8,0AB2A-DF0FC-E97FE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_0AB2A-DF0FC-E97FE.png
9088,9088R,I3J4K-5L6M7-N8O9P-A60CC,34A98-00BAE-DA6FE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_34A98-00BAE-DA6FE.png
9089,9089R,I3J4K-5L6M7-N8O9P-AB8B0,ED4E1-D63D0-55AFA,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_ED4E1-D63D0-55AFA.png
9090,9090R,I3J4K-5L6M7-N8O9P-B1094,5E233-A1D9B-E5666,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_5E233-A1D9B-E5666.png
9091,9091R,I3J4K-5L6M7-N8O9P-B6878,CE0F2-5E883-C82D5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CE0F2-5E883-C82D5.png
9092,9092R,I3J4K-5L6M7-N8O9P-BC05C,FE815-FED02-F6FDC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FE815-FED02-F6FDC.png
9093,9093R,I3J4K-5L6M7-N8O9P-C1840,A389D-F0BE3-14D61,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_A389D-F0BE3-14D61.png
9094,9094R,I3J4K-5L6M7-N8O9P-C7024,AE778-B3EEB-B11F2,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_AE778-B3EEB-B11F2.png
9095,9095R,I3J4K-5L6M7-N8O9P-CC808,79950-799C7-50CCA,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_79950-799C7-50CCA.png
9096,9096R,I3J4K-5L6M7-N8O9P-D1FEC,AEB76-88D3B-D778C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_AEB76-88D3B-D778C.png
9097,9097R,I3J4K-5L6M7-N8O9P-D77D0,DFB2E-1E3BF-B7BB8,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DFB2E-1E3BF-B7BB8.png
9098,9098R,I3J4K-5L6M7-N8O9P-DCFB4,BCBA0-BA5AD-C82BB,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BCBA0-BA5AD-C82BB.png
9099,9099R,I3J4K-5L6M7-N8O9P-E2798,87C23-299CE-BAA1C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_87C23-299CE-BAA1C.png
9100,9100R,I3J4K-5L6M7-N8O9P-E7F7C,040AE-EBD52-CBFB4,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_040AE-EBD52-CBFB4.png
9101,9101R,Q1R2S-3T4U5-V6W7X-ED760,4DD38-E9E8E-4F5A7,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_4DD38-E9E8E-4F5A7.png
9102,9102R,Q1R2S-3T4U5-V6W7X-F2F44,FEE6D-08AFC-B6BE2,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FEE6D-08AFC-B6BE2.png
9103,9103R,Q1R2S-3T4U5-V6W7X-F8728,DD0CD-53EEE-DAB4E,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DD0CD-53EEE-DAB4E.png
9104,9104R,Q1R2S-3T4U5-V6W7X-FDF0C,2E3A2-CEF1B-46A8A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_2E3A2-CEF1B-46A8A.png
9105,9105R,Q1R2S-3T4U5-V6W7X-036F0,E280F-A826E-33EC1,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E280F-A826E-33EC1.png
9106,9106R,Q1R2S-3T4U5-V6W7X-08ED4,03A55-CDE2B-6C750,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_03A55-CDE2B-6C750.png
9107,9107R,Q1R2S-3T4U5-V6W7X-0E6B8,7B87E-C9BA2-AF5B1,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_7B87E-C9BA2-AF5B1.png
9108,9108R,Q1R2S-3T4U5-V6W7X-13E9C,C3A7A-C3CBE-A0E10,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_C3A7A-C3CBE-A0E10.png
9109,9109R,Q1R2S-3T4U5-V6W7X-19680,61336-5AADC-FC9CE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_61336-5AADC-FC9CE.png
9110,9110R,Q1R2S-3T4U5-V6W7X-1EE64,FE3CA-FB2CB-A6C9D,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FE3CA-FB2CB-A6C9D.png
9111,9111R,Q1R2S-3T4U5-V6W7X-24648,6E7AA-F9DB8-0D14C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_6E7AA-F9DB8-0D14C.png
9112,9112R,Q1R2S-3T4U5-V6W7X-29E2C,FFEFA-5CAEC-CE193,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FFEFA-5CAEC-CE193.png
9113,9113R,Q1R2S-3T4U5-V6W7X-2F610,49EF5-0FCCB-D4D3B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_49EF5-0FCCB-D4D3B.png
9114,9114R,Q1R2S-3T4U5-V6W7X-34DF4,45DCA-8CD01-B8AD2,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_45DCA-8CD01-B8AD2.png
9115,9115R,Q1R2S-3T4U5-V6W7X-3A5D8,79C5F-C30AC-6B9EA,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_79C5F-C30AC-6B9EA.png
9116,9116R,Q1R2S-3T4U5-V6W7X-3FDBC,44C9F-B61FA-FDDCF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_44C9F-B61FA-FDDCF.png
9117,9117R,Q1R2S-3T4U5-V6W7X-455A0,FEC0D-0C0BB-71850,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FEC0D-0C0BB-71850.png
9118,9118R,Q1R2S-3T4U5-V6W7X-4AD84,FB1F8-13DA3-93CC2,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FB1F8-13DA3-93CC2.png
9119,9119R,Q1R2S-3T4U5-V6W7X-50568,C1CEA-69113-0FCAE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_C1CEA-69113-0FCAE.png
9120,9120R,Q1R2S-3T4U5-V6W7X-55D4C,70D2C-60DBD-964A9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_70D2C-60DBD-964A9.png
9121,9121R,Q1R2S-3T4U5-V6W7X-5B530,3E0C8-FBE5A-805E1,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_3E0C8-FBE5A-805E1.png
9122,9122R,Q1R2S-3T4U5-V6W7X-60D14,BBEF8-DECFE-AF8EB,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BBEF8-DECFE-AF8EB.png
9123,9123R,Q1R2S-3T4U5-V6W7X-664F8,61215-C2F7D-D6BCD,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_61215-C2F7D-D6BCD.png
9124,9124R,Q1R2S-3T4U5-V6W7X-6BCDC,8AFFC-9A3FF-49597,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_8AFFC-9A3FF-49597.png
9125,9125R,Q1R2S-3T4U5-V6W7X-714C0,2A41E-CF0A9-E63D8,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_2A41E-CF0A9-E63D8.png
9126,9126R,Q1R2S-3T4U5-V6W7X-76CA4,1B9EF-F1BDE-F2AB5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_1B9EF-F1BDE-F2AB5.png
9127,9127R,Q1R2S-3T4U5-V6W7X-7C488,E2C3A-E3D3F-625B8,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E2C3A-E3D3F-625B8.png
9128,9128R,Q1R2S-3T4U5-V6W7X-81C6C,3CC76-E3B21-7AC2C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_3CC76-E3B21-7AC2C.png
9129,9129R,Q1R2S-3T4U5-V6W7X-87450,68AF9-3E7BF-3CE38,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_68AF9-3E7BF-3CE38.png
9130,9130R,Q1R2S-3T4U5-V6W7X-8CC34,F5BA8-BC6D4-CF4AC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F5BA8-BC6D4-CF4AC.png
9131,9131R,Q1R2S-3T4U5-V6W7X-92418,FFE4E-7ADCD-5945B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FFE4E-7ADCD-5945B.png
9132,9132R,Q1R2S-3T4U5-V6W7X-97BFC,93DA6-FAED1-66FE9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_93DA6-FAED1-66FE9.png
9133,9133R,Q1R2S-3T4U5-V6W7X-9D3E0,DB91F-5BA5A-ACDEC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DB91F-5BA5A-ACDEC.png
9134,9134R,Q1R2S-3T4U5-V6W7X-A2BC4,98AD7-37F1E-B02B4,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_98AD7-37F1E-B02B4.png
9135,9135R,Q1R2S-3T4U5-V6W7X-A83A8,9C7A1-CB9EA-59C4E,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_9C7A1-CB9EA-59C4E.png
9136,9136R,Q1R2S-3T4U5-V6W7X-ADB8C,A49E6-4F8AF-E7F1F,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_A49E6-4F8AF-E7F1F.png
9137,9137R,Q1R2S-3T4U5-V6W7X-B3370,1DAE4-088B7-FBCB5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_1DAE4-088B7-FBCB5.png
9138,9138R,Q1R2S-3T4U5-V6W7X-B8B54,1DB61-A0AA3-D1E88,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_1DB61-A0AA3-D1E88.png
9139,9139R,Q1R2S-3T4U5-V6W7X-BE338,AF212-01E4C-FCB4D,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_AF212-01E4C-FCB4D.png
9140,9140R,Q1R2S-3T4U5-V6W7X-C3B1C,93D1C-73D08-AEA88,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_93D1C-73D08-AEA88.png
9141,9141R,Q1R2S-3T4U5-V6W7X-C9300,F64CE-DDBE1-E5C35,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F64CE-DDBE1-E5C35.png
9142,9142R,Q1R2S-3T4U5-V6W7X-CEAE4,FEFEC-C7F4C-EC0DA,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FEFEC-C7F4C-EC0DA.png
9143,9143R,Q1R2S-3T4U5-V6W7X-D42C8,5C1DD-78AFE-C75CF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_5C1DD-78AFE-C75CF.png
9144,9144R,Q1R2S-3T4U5-V6W7X-D9AAC,907BC-1C3C4-7FEE0,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_907BC-1C3C4-7FEE0.png
9145,9145R,Q1R2S-3T4U5-V6W7X-DF290,AECB3-E7A23-2E835,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_AECB3-E7A23-2E835.png
9146,9146R,Q1R2S-3T4U5-V6W7X-E4A74,050F4-BAED3-65BDD,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_050F4-BAED3-65BDD.png
9147,9147R,Q1R2S-3T4U5-V6W7X-EA258,182DE-DEDA9-E1CCE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_182DE-DEDA9-E1CCE.png
9148,9148R,Q1R2S-3T4U5-V6W7X-EFA3C,F67AD-EFAB1-A8517,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F67AD-EFAB1-A8517.png
9149,9149R,Q1R2S-3T4U5-V6W7X-F5220,43FED-BD2B9-FBBE4,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_43FED-BD2B9-FBBE4.png
9150,9150R,Q1R2S-3T4U5-V6W7X-FAA04,0CFE5-6A5FA-DA26F,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_0CFE5-6A5FA-DA26F.png
9151,9151R,Q1R2S-3T4U5-V6W7X-001E8,FDAE3-CDCCF-AFDE3,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FDAE3-CDCCF-AFDE3.png
9152,9152R,Q1R2S-3T4U5-V6W7X-059CC,0C2A7-9E5E1-D4E0A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_0C2A7-9E5E1-D4E0A.png
9153,9153R,Q1R2S-3T4U5-V6W7X-0B1B0,9AFD0-E2F5A-EB8A9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_9AFD0-E2F5A-EB8A9.png
9154,9154R,Q1R2S-3T4U5-V6W7X-10994,1C6AB-1F3E6-7008E,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_1C6AB-1F3E6-7008E.png
9155,9155R,Q1R2S-3T4U5-V6W7X-16178,B5DFE-468DF-489F3,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_B5DFE-468DF-489F3.png
9156,9156R,Q1R2S-3T4U5-V6W7X-1B95C,4677E-B2EFB-E0A91,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_4677E-B2EFB-E0A91.png
9157,9157R,Q1R2S-3T4U5-V6W7X-21140,0EA0F-5F224-A072A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_0EA0F-5F224-A072A.png
9158,9158R,Q1R2S-3T4U5-V6W7X-26924,CA855-3B8BD-6A3A5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CA855-3B8BD-6A3A5.png
9159,9159R,Q1R2S-3T4U5-V6W7X-2C108,62C2B-E22AE-0B6D2,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_62C2B-E22AE-0B6D2.png
9160,9160R,Q1R2S-3T4U5-V6W7X-318EC,67CAE-F1BF1-73F82,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_67CAE-F1BF1-73F82.png
9161,9161R,Q1R2S-3T4U5-V6W7X-370D0,8D7D0-C0B5F-94AF7,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_8D7D0-C0B5F-94AF7.png
9162,9162R,Q1R2S-3T4U5-V6W7X-3C8B4,BADD6-F1FE6-C98C7,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BADD6-F1FE6-C98C7.png
9163,9163R,Q1R2S-3T4U5-V6W7X-42098,0D8B1-FE4EE-D46F8,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_0D8B1-FE4EE-D46F8.png
9164,9164R,Q1R2S-3T4U5-V6W7X-4787C,A9142-82284-7210B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_A9142-82284-7210B.png
9165,9165R,Q1R2S-3T4U5-V6W7X-4D060,E3BF3-BB39F-4F565,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E3BF3-BB39F-4F565.png
9166,9166R,Q1R2S-3T4U5-V6W7X-52844,5B40B-E1E48-72F1A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_5B40B-E1E48-72F1A.png
9167,9167R,Q1R2S-3T4U5-V6W7X-58028,A6906-1F85B-B0A54,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_A6906-1F85B-B0A54.png
9168,9168R,Q1R2S-3T4U5-V6W7X-5D80C,D24FA-7ADFC-F6370,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_D24FA-7ADFC-F6370.png
9169,9169R,Q1R2S-3T4U5-V6W7X-62FF0,D7DE6-AE2DD-0A8BA,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_D7DE6-AE2DD-0A8BA.png
9170,9170R,Q1R2S-3T4U5-V6W7X-687D4,6F6AB-8DEFE-9A014,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_6F6AB-8DEFE-9A014.png
9171,9171R,Q1R2S-3T4U5-V6W7X-6DFB8,F7C1B-3ACBA-34D43,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F7C1B-3ACBA-34D43.png
9172,9172R,Q1R2S-3T4U5-V6W7X-7379C,CF6CD-B3334-273C2,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CF6CD-B3334-273C2.png
9173,9173R,Q1R2S-3T4U5-V6W7X-78F80,498D6-5A321-C3FFB,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_498D6-5A321-C3FFB.png
