ITEM No.,DV NUMBER,SERIAL NUMBER,IN-HOUSE SERIAL NUMBER,Unnamed: 4,Unnamed: 5,REMARKS,DATE OF ISSUANCE,QR CODE LINK
8475,8475R,M6N7O-8P9Q1-R2S3T-843BC,4CFF0-2FED5-FE1EE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4CFF0-2FED5-FE1EE.png
8476,8476R,M6N7O-8P9Q1-R2S3T-89BA0,BBE0D-E52D7-AE31E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BBE0D-E52D7-AE31E.png
8477,8477R,M6N7O-8P9Q1-R2S3T-8F384,C9DFD-CB435-ABACA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C9DFD-CB435-ABACA.png
8478,8478R,M6N7O-8P9Q1-R2S3T-94B68,1ACFC-9F6B6-79B6F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1ACFC-9F6B6-79B6F.png
8479,8479R,M6N7O-8P9Q1-R2S3T-9A34C,835B5-EB0BD-EDE57,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_835B5-EB0BD-EDE57.png
8480,8480R,M6N7O-8P9Q1-R2S3T-9FB30,1825F-6FD3A-F73FA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1825F-6FD3A-F73FA.png
8481,8481R,M6N7O-8P9Q1-R2S3T-A5314,43CBA-CAEFE-EB2CE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_43CBA-CAEFE-EB2CE.png
8482,8482R,M6N7O-8P9Q1-R2S3T-AAAF8,D99F6-0B0CE-D4BDB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D99F6-0B0CE-D4BDB.png
8483,8483R,M6N7O-8P9Q1-R2S3T-B02DC,C7C0B-FACAD-A8774,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C7C0B-FACAD-A8774.png
8484,8484R,M6N7O-8P9Q1-R2S3T-B5AC0,DAE5C-CD04D-DEED1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DAE5C-CD04D-DEED1.png
8485,8485R,M6N7O-8P9Q1-R2S3T-BB2A4,48AFF-B6ED3-06B9B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_48AFF-B6ED3-06B9B.png
8486,8486R,M6N7O-8P9Q1-R2S3T-C0A88,A2EDD-5C51E-F6F6A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A2EDD-5C51E-F6F6A.png
8487,8487R,M6N7O-8P9Q1-R2S3T-C626C,D7B33-AEAA8-6E819,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D7B33-AEAA8-6E819.png
8488,8488R,M6N7O-8P9Q1-R2S3T-CBA50,6A7ED-0A7DF-7C50E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_6A7ED-0A7DF-7C50E.png
8489,8489R,M6N7O-8P9Q1-R2S3T-D1234,82796-E40EC-69C58,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_82796-E40EC-69C58.png
8490,8490R,M6N7O-8P9Q1-R2S3T-D6A18,0DBD6-DFA99-73A7B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0DBD6-DFA99-73A7B.png
8491,8491R,M6N7O-8P9Q1-R2S3T-DC1FC,632DE-8EFAB-9FED5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_632DE-8EFAB-9FED5.png
8492,8492R,M6N7O-8P9Q1-R2S3T-E19E0,4A9B9-EFA0C-BCF36,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4A9B9-EFA0C-BCF36.png
8493,8493R,M6N7O-8P9Q1-R2S3T-E71C4,3E52A-ADF3C-F31DC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3E52A-ADF3C-F31DC.png
8494,8494R,M6N7O-8P9Q1-R2S3T-EC9A8,E0C1B-6BDCE-058F9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E0C1B-6BDCE-058F9.png
8495,8495R,M6N7O-8P9Q1-R2S3T-F218C,7CBE3-AC5FD-4EB5A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7CBE3-AC5FD-4EB5A.png
8496,8496R,M6N7O-8P9Q1-R2S3T-F7970,8BED0-ABCFA-BE0EB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8BED0-ABCFA-BE0EB.png
8497,8497R,M6N7O-8P9Q1-R2S3T-FD154,03864-0FCDE-03BE5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_03864-0FCDE-03BE5.png
8498,8498R,M6N7O-8P9Q1-R2S3T-02938,CDEB6-8957E-886EC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CDEB6-8957E-886EC.png
8499,8499R,M6N7O-8P9Q1-R2S3T-0811C,CBDBD-05816-4C6C3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CBDBD-05816-4C6C3.png
8500,8500R,M6N7O-8P9Q1-R2S3T-0D900,2746B-6F83E-D2AFE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2746B-6F83E-D2AFE.png
8501,8501R,U4V5W-6X7Y8-Z9A1B-130E4,9DD9D-BE15F-B9B85,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9DD9D-BE15F-B9B85.png
8502,8502R,U4V5W-6X7Y8-Z9A1B-188C8,7EDDD-21071-EFFC7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7EDDD-21071-EFFC7.png
8503,8503R,U4V5W-6X7Y8-Z9A1B-1E0AC,2C0BF-FEDC2-BBAD4,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2C0BF-FEDC2-BBAD4.png
8504,8504R,U4V5W-6X7Y8-Z9A1B-23890,8E2A6-BA25F-B04E0,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8E2A6-BA25F-B04E0.png
8505,8505R,U4V5W-6X7Y8-Z9A1B-29074,C4185-99CCF-60AA1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C4185-99CCF-60AA1.png
8506,8506R,U4V5W-6X7Y8-Z9A1B-2E858,C9B4D-BABB9-DEBCF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C9B4D-BABB9-DEBCF.png
8507,8507R,U4V5W-6X7Y8-Z9A1B-3403C,C3E2E-F970C-5FF7F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C3E2E-F970C-5FF7F.png
8508,8508R,U4V5W-6X7Y8-Z9A1B-39820,80269-717BA-83DBD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_80269-717BA-83DBD.png
8509,8509R,U4V5W-6X7Y8-Z9A1B-3F004,2A6E4-4C462-BBDAA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2A6E4-4C462-BBDAA.png
8510,8510R,U4V5W-6X7Y8-Z9A1B-447E8,AE5DF-9D6AD-12CCC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AE5DF-9D6AD-12CCC.png
8511,8511R,U4V5W-6X7Y8-Z9A1B-49FCC,3EEAF-08A1D-4B3EB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3EEAF-08A1D-4B3EB.png
8512,8512R,U4V5W-6X7Y8-Z9A1B-4F7B0,B1BEB-EB567-BAD58,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B1BEB-EB567-BAD58.png
8513,8513R,U4V5W-6X7Y8-Z9A1B-54F94,DE2CA-28111-EE6D8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DE2CA-28111-EE6D8.png
8514,8514R,U4V5W-6X7Y8-Z9A1B-5A778,73D6D-4694B-2D85C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_73D6D-4694B-2D85C.png
8515,8515R,U4V5W-6X7Y8-Z9A1B-5FF5C,1DBDA-C7E9F-2FFC8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1DBDA-C7E9F-2FFC8.png
8516,8516R,U4V5W-6X7Y8-Z9A1B-65740,EDAA9-E50D3-31AEA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EDAA9-E50D3-31AEA.png
8517,8517R,U4V5W-6X7Y8-Z9A1B-6AF24,F65BC-EF6E8-A2DB8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F65BC-EF6E8-A2DB8.png
8518,8518R,U4V5W-6X7Y8-Z9A1B-70708,4ED14-2DCF6-ADEA5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4ED14-2DCF6-ADEA5.png
8519,8519R,U4V5W-6X7Y8-Z9A1B-75EEC,F23BE-F80BF-B8F43,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F23BE-F80BF-B8F43.png
8520,8520R,U4V5W-6X7Y8-Z9A1B-7B6D0,ECB2B-154BE-3EA67,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ECB2B-154BE-3EA67.png
8521,8521R,U4V5W-6X7Y8-Z9A1B-80EB4,C6D7B-ADBE2-D5F0E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C6D7B-ADBE2-D5F0E.png
8522,8522R,U4V5W-6X7Y8-Z9A1B-86698,3903A-BDDFC-5ADF0,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3903A-BDDFC-5ADF0.png
8523,8523R,U4V5W-6X7Y8-Z9A1B-8BE7C,2DEBA-711CF-B1A5C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2DEBA-711CF-B1A5C.png
8524,8524R,U4V5W-6X7Y8-Z9A1B-91660,A3CFD-A2C7B-AAEF7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A3CFD-A2C7B-AAEF7.png
8525,8525R,U4V5W-6X7Y8-Z9A1B-96E244,BF5FB-25316-CF534,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BF5FB-25316-CF534.png
8526,8526R,U4V5W-6X7Y8-Z9A1B-9C628,EC259-BD2F5-FCB45,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EC259-BD2F5-FCB45.png
8527,8527R,U4V5W-6X7Y8-Z9A1B-A1E0C,18EEE-EDFBE-AF6D3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_18EEE-EDFBE-AF6D3.png
8528,8528R,U4V5W-6X7Y8-Z9A1B-A75F0,AEABF-1A68B-ECBB2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AEABF-1A68B-ECBB2.png
8529,8529R,U4V5W-6X7Y8-Z9A1B-ACDD4,EB9C7-E6A87-FE6AA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EB9C7-E6A87-FE6AA.png
8530,8530R,U4V5W-6X7Y8-Z9A1B-B25B8,F5EC4-CD837-1FD19,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F5EC4-CD837-1FD19.png
8531,8531R,U4V5W-6X7Y8-Z9A1B-B7D9C,EB4FD-D69C6-8E898,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EB4FD-D69C6-8E898.png
8532,8532R,U4V5W-6X7Y8-Z9A1B-B25B8,DD40A-77C45-F1B94,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DD40A-77C45-F1B94.png
8533,8533R,U4V5W-6X7Y8-Z9A1B-BD580,3F74C-53EED-ECCF8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3F74C-53EED-ECCF8.png
8534,8534R,U4V5W-6X7Y8-Z9A1B-C2D64,2FEC9-0DACD-E3BD5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2FEC9-0DACD-E3BD5.png
8535,8535R,U4V5W-6X7Y8-Z9A1B-C8548,CA0B6-09D1F-3F64F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CA0B6-09D1F-3F64F.png
8536,8536R,U4V5W-6X7Y8-Z9A1B-CDD2C,FBD56-1A4C2-BD116,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FBD56-1A4C2-BD116.png
8537,8537R,U4V5W-6X7Y8-Z9A1B-D3510,6486C-1CAC1-F7148,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_6486C-1CAC1-F7148.png
8538,8538R,U4V5W-6X7Y8-Z9A1B-D8CF4,D2CDC-D9DC8-A96F7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D2CDC-D9DC8-A96F7.png
8539,8539R,U4V5W-6X7Y8-Z9A1B-DE4D8,2A2E5-CE4CF-2AC1B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2A2E5-CE4CF-2AC1B.png
8540,8540R,U4V5W-6X7Y8-Z9A1B-E3CBC,6D626-D795D-3610D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_6D626-D795D-3610D.png
8541,8541R,U4V5W-6X7Y8-Z9A1B-E94A0,CA9CF-A3AB9-AEBE3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CA9CF-A3AB9-AEBE3.png
8542,8542R,U4V5W-6X7Y8-Z9A1B-EEC84,B4B5F-2C4BE-D8D07,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B4B5F-2C4BE-D8D07.png
8543,8543R,U4V5W-6X7Y8-Z9A1B-F4468,9AAE6-0DAC8-DAA1E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9AAE6-0DAC8-DAA1E.png
8544,8544R,U4V5W-6X7Y8-Z9A1B-F9C4C,DFA9C-9BE21-B727E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DFA9C-9BE21-B727E.png
8545,8545R,U4V5W-6X7Y8-Z9A1B-FF430,3BC7B-CBCAF-DEA73,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3BC7B-CBCAF-DEA73.png
8546,8546R,U4V5W-6X7Y8-Z9A1B-04C14,4DC24-C2A6F-A66B2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4DC24-C2A6F-A66B2.png
8547,8547R,U4V5W-6X7Y8-Z9A1B-0A3F8,5BB3C-4FF6B-05F70,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5BB3C-4FF6B-05F70.png
8548,8548R,U4V5W-6X7Y8-Z9A1B-0FBDC,51AEA-A9E18-725F6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_51AEA-A9E18-725F6.png
8549,8549R,U4V5W-6X7Y8-Z9A1B-153C0,1C978-CD52D-481BD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1C978-CD52D-481BD.png
8550,8550R,U4V5W-6X7Y8-Z9A1B-1ABA4,CBBFD-F339F-2AE7F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CBBFD-F339F-2AE7F.png
8551,8551R,U4V5W-6X7Y8-Z9A1B-20388,494EE-C8EFB-E13DF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_494EE-C8EFB-E13DF.png
8552,8552R,U4V5W-6X7Y8-Z9A1B-25B6C,B1CFB-6602C-28EEB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B1CFB-6602C-28EEB.png
8553,8553R,U4V5W-6X7Y8-Z9A1B-2B350,CB5A3-DA28B-66FAE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CB5A3-DA28B-66FAE.png
8554,8554R,U4V5W-6X7Y8-Z9A1B-30B34,481CE-ECCB5-F8885,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_481CE-ECCB5-F8885.png
8555,8555R,U4V5W-6X7Y8-Z9A1B-36318,5DBFC-508B4-9FB0F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5DBFC-508B4-9FB0F.png
8556,8556R,U4V5W-6X7Y8-Z9A1B-3BAFC,A7430-B08DA-E1EFA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A7430-B08DA-E1EFA.png
8557,8557R,U4V5W-6X7Y8-Z9A1B-412E0,C122B-199DB-EA5ED,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C122B-199DB-EA5ED.png
8558,8558R,U4V5W-6X7Y8-Z9A1B-46AC4,D45AE-AFA43-F0D60,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D45AE-AFA43-F0D60.png
8559,8559R,U4V5W-6X7Y8-Z9A1B-4C2A8,BEC13-29DD4-DDC9F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BEC13-29DD4-DDC9F.png
8560,8560R,U4V5W-6X7Y8-Z9A1B-51A8C,EB25D-3F881-0F96B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EB25D-3F881-0F96B.png
8561,8561R,U4V5W-6X7Y8-Z9A1B-57270,E05A2-8D0CF-AEE8F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E05A2-8D0CF-AEE8F.png
8562,8562R,U4V5W-6X7Y8-Z9A1B-5CA54,AEDFC-948DA-BEE70,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AEDFC-948DA-BEE70.png
8563,8563R,U4V5W-6X7Y8-Z9A1B-62238,D36BF-F504D-F8B0A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D36BF-F504D-F8B0A.png
8564,8564R,U4V5W-6X7Y8-Z9A1B-67A1C,4FDBB-B9A2D-140BA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4FDBB-B9A2D-140BA.png
8565,8565R,U4V5W-6X7Y8-Z9A1B-6D200,D3BD5-2F30A-D8CDF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D3BD5-2F30A-D8CDF.png
8566,8566R,U4V5W-6X7Y8-Z9A1B-729E4,C1CFD-9D9E4-50E4E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C1CFD-9D9E4-50E4E.png
8567,8567R,U4V5W-6X7Y8-Z9A1B-781C8,F15AD-01090-F9BAC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F15AD-01090-F9BAC.png
8568,8568R,U4V5W-6X7Y8-Z9A1B-7D9AC,78EF1-7FF5D-E8BB2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_78EF1-7FF5D-E8BB2.png
8569,8569R,U4V5W-6X7Y8-Z9A1B-83190,EECD7-937BE-AAD19,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EECD7-937BE-AAD19.png
8570,8570R,U4V5W-6X7Y8-Z9A1B-88974,B9C0A-F1CD3-7C05C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B9C0A-F1CD3-7C05C.png
8571,8571R,U4V5W-6X7Y8-Z9A1B-8E158,540F3-1931C-ACDA6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_540F3-1931C-ACDA6.png
8572,8572R,U4V5W-6X7Y8-Z9A1B-9393C,F2EDA-7EECD-EC480,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F2EDA-7EECD-EC480.png
8573,8573R,U4V5W-6X7Y8-Z9A1B-99120,66EF9-3DCE0-7F6C0,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_66EF9-3DCE0-7F6C0.png
8574,8574R,U4V5W-6X7Y8-Z9A1B-9E904,C3CDA-EFB4E-CBAD3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C3CDA-EFB4E-CBAD3.png
8575,8575R,U4V5W-6X7Y8-Z9A1B-A40E8,5E74E-5FCBE-CAC0C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5E74E-5FCBE-CAC0C.png
8576,8576R,U4V5W-6X7Y8-Z9A1B-A98CC,8AA0B-663EF-BAE68,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8AA0B-663EF-BAE68.png
8577,8577R,U4V5W-6X7Y8-Z9A1B-AF0B0,883CB-2DBCD-5A9C9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_883CB-2DBCD-5A9C9.png
8578,8578R,U4V5W-6X7Y8-Z9A1B-B4894,71D6D-CEE08-F1FA8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_71D6D-CEE08-F1FA8.png
8579,8579R,U4V5W-6X7Y8-Z9A1B-BA078,7F626-D5546-E0DB3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7F626-D5546-E0DB3.png
8580,8580R,U4V5W-6X7Y8-Z9A1B-BF85C,64B2A-8F4B7-F5AD6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_64B2A-8F4B7-F5AD6.png
8581,8581R,U4V5W-6X7Y8-Z9A1B-C5040,5FCB8-FAB79-3CCCC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5FCB8-FAB79-3CCCC.png
8582,8582R,U4V5W-6X7Y8-Z9A1B-CA824,CBD5F-3F7EA-38C3D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CBD5F-3F7EA-38C3D.png
8583,8583R,U4V5W-6X7Y8-Z9A1B-D0008,FC591-75D19-BE13F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FC591-75D19-BE13F.png
8584,8584R,U4V5W-6X7Y8-Z9A1B-D57EC,BC9A8-DAC43-B8D83,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BC9A8-DAC43-B8D83.png
8585,8585R,U4V5W-6X7Y8-Z9A1B-DAFD0,7B31E-970A1-6744C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7B31E-970A1-6744C.png
8586,8586R,U4V5W-6X7Y8-Z9A1B-E07B4,AF121-D13E1-F8C9F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AF121-D13E1-F8C9F.png
8587,8587R,U4V5W-6X7Y8-Z9A1B-E5F98,ABD09-D16ED-CCD59,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ABD09-D16ED-CCD59.png
8588,8588R,U4V5W-6X7Y8-Z9A1B-EB77C,8EED2-CF308-4BBD5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8EED2-CF308-4BBD5.png
8589,8589R,U4V5W-6X7Y8-Z9A1B-F0F60,1ADEF-B7FFC-CAEFE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1ADEF-B7FFC-CAEFE.png
8590,8590R,U4V5W-6X7Y8-Z9A1B-F6744,A2B7E-FD2C9-5DE2B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A2B7E-FD2C9-5DE2B.png
8591,8591R,U4V5W-6X7Y8-Z9A1B-FBF28,FFA61-7174C-FAE4B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FFA61-7174C-FAE4B.png
8592,8592R,U4V5W-6X7Y8-Z9A1B-0170C,FCC74-21294-48DFC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FCC74-21294-48DFC.png
8593,8593R,U4V5W-6X7Y8-Z9A1B-06EF0,EBD3F-74C74-96EDB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EBD3F-74C74-96EDB.png
8594,8594R,U4V5W-6X7Y8-Z9A1B-0C6D4,09EC5-A8DDD-F11C1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_09EC5-A8DDD-F11C1.png
8595,8595R,U4V5W-6X7Y8-Z9A1B-11EB8,F2552-B1D8E-9FE7C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F2552-B1D8E-9FE7C.png
8596,8596R,U4V5W-6X7Y8-Z9A1B-1769C,FA2CD-6CB82-E8162,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FA2CD-6CB82-E8162.png
8597,8597R,U4V5W-6X7Y8-Z9A1B-1CE80,C57DB-D9BDE-3BD96,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C57DB-D9BDE-3BD96.png
8598,8598R,U4V5W-6X7Y8-Z9A1B-22664,C3CE9-A5FDA-EF11B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C3CE9-A5FDA-EF11B.png
8599,8599R,U4V5W-6X7Y8-Z9A1B-27E48,A2EBB-BF875-CDEA6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A2EBB-BF875-CDEA6.png
8600,8600R,U4V5W-6X7Y8-Z9A1B-2D62C,DD1DB-B0F8E-629D8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DD1DB-B0F8E-629D8.png
8601,8601R,C2D3E-4F5G6-H7I8J-32E10,BCFBF-7A2DA-DB1AA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BCFBF-7A2DA-DB1AA.png
8602,8602R,C2D3E-4F5G6-H7I8J-385F4,EFAAD-F6CDA-4A35B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EFAAD-F6CDA-4A35B.png
8603,8603R,C2D3E-4F5G6-H7I8J-3DDD8,FB7EE-BC0AA-60EFC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FB7EE-BC0AA-60EFC.png
8604,8604R,C2D3E-4F5G6-H7I8J-435BC,DBA63-4A3DE-C912A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DBA63-4A3DE-C912A.png
8605,8605R,C2D3E-4F5G6-H7I8J-48DA0,F4AFA-AA185-17B1B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F4AFA-AA185-17B1B.png
8606,8606R,C2D3E-4F5G6-H7I8J-4E584,66E3E-AD743-FD92F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_66E3E-AD743-FD92F.png
8607,8607R,C2D3E-4F5G6-H7I8J-53D68,E5BC1-369A1-AACB4,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E5BC1-369A1-AACB4.png
8608,8608R,C2D3E-4F5G6-H7I8J-5954C,BB3BC-258F3-4DFCA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BB3BC-258F3-4DFCA.png
8609,8609R,C2D3E-4F5G6-H7I8J-5ED30,FC6E4-B65BC-B50B2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FC6E4-B65BC-B50B2.png
8610,8610R,C2D3E-4F5G6-H7I8J-64514,DFEFA-AA9E6-BC5F9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DFEFA-AA9E6-BC5F9.png
8611,8611R,C2D3E-4F5G6-H7I8J-69CF8,B0BBB-AA2AA-CC1DF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B0BBB-AA2AA-CC1DF.png
8612,8612R,C2D3E-4F5G6-H7I8J-6F4DC,2CA2A-B6551-DE27F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2CA2A-B6551-DE27F.png
8613,8613R,C2D3E-4F5G6-H7I8J-74CC0,FBD8B-FF7E4-7E6EB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FBD8B-FF7E4-7E6EB.png
8614,8614R,C2D3E-4F5G6-H7I8J-7A4A4,62DEA-37762-E6FAF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_62DEA-37762-E6FAF.png
8615,8615R,C2D3E-4F5G6-H7I8J-7FC88,7672A-3AA2F-BEFF9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7672A-3AA2F-BEFF9.png
8616,8616R,C2D3E-4F5G6-H7I8J-8546C,06D5A-47CFD-FC7F1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_06D5A-47CFD-FC7F1.png
8617,8617R,C2D3E-4F5G6-H7I8J-8AC50,DF725-BF9A7-C67AA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DF725-BF9A7-C67AA.png
8618,8618R,C2D3E-4F5G6-H7I8J-90434,3F7BE-A3D00-E851C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3F7BE-A3D00-E851C.png
8619,8619R,C2D3E-4F5G6-H7I8J-95C18,1A3C2-3A9AE-2AAE2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1A3C2-3A9AE-2AAE2.png
