ITEM No.,DV NUMBER,SERIAL NUMBER,IN-HOUSE SERIAL NUMBER,Unnamed: 4,Unnamed: 5,REMARKS
8814,8814R,S7T8U-9V1W2-X3Y4Z-C4EC4,9EE9C-C5C8C-EE2F9-FF14A,,,Good Condition
8815,8815R,S7T8U-9V1W2-X3Y4Z-CA6A8,DAA6F-64886-9AEBA-F3B10,,,Good Condition
8816,8816R,S7T8U-9V1W2-X3Y4Z-CFE8C,3C880-645A8-5DAAB-FBCAA,,,Good Condition
8817,8817R,S7T8U-9V1W2-X3Y4Z-D5670,6A4D8-BD13F-D0BF6-A6AC0,,,Good Condition
8818,8818R,S7T8U-9V1W2-X3Y4Z-ADE54,27DCA-D362C-FAA2B-D17E2,,,Good Condition
8819,8819R,S7T8U-9V1W2-X3Y4Z-E0638,A62A9-258D4-ECBDE-42AC1,,,Good Condition
8820,8820R,S7T8U-9V1W2-X3Y4Z-E5E1C,FA005-13AC1-D3B35-FCEBF,,,Good Condition
8821,8821R,S7T8U-9V1W2-X3Y4Z-EB600,F4AEE-DE7B9-BDCCC-5E597,,,Good Condition
8822,8822R,S7T8U-9V1W2-X3Y4Z-F0DE4,F9B4B-2DFFF-ED49A-2DDCB,,,Good Condition
8823,8823R,S7T8U-9V1W2-X3Y4Z-F65C8,B169C-9E4E7-A2BFF-BED4A,,,Good Condition
8824,8824R,S7T8U-9V1W2-X3Y4Z-FBDAC,DA3CA-E5E55-4ABBE-D7F48,,,Good Condition
8825,8825R,S7T8U-9V1W2-X3Y4Z-01590,D11E8-70CC0-0BF6B-B6529,,,Good Condition
8826,8826R,S7T8U-9V1W2-X3Y4Z-06D74,FFBA9-5BADF-DCEBC-AB5BD,,,Good Condition
8827,8827R,S7T8U-9V1W2-X3Y4Z-0C558,B710A-EB612-40A5C-EF0B4,,,Good Condition
8828,8828R,S7T8U-9V1W2-X3Y4Z-11D3C,AED4D-D6FC2-EFAB2-2097E,,,Good Condition
8829,8829R,S7T8U-9V1W2-X3Y4Z-17520,EAFDC-7A0DE-BCFF5-AD5FB,,,Good Condition
8830,8830R,S7T8U-9V1W2-X3Y4Z-1CD04,CF956-21B13-CEEBC-B8120,,,Good Condition
8831,8831R,S7T8U-9V1W2-X3Y4Z-224E8,EBE9B-5BEE9-00EE3-7E7EE,,,Good Condition
8832,8832R,S7T8U-9V1W2-X3Y4Z-27CCC,9A09F-F13BE-FDCFF-DD7ED,,,Good Condition
8833,8833R,S7T8U-9V1W2-X3Y4Z-2D4B0,70A9C-932FC-03B6A-E8A7B,,,Good Condition
8834,8834R,S7T8U-9V1W2-X3Y4Z-32C94,C9522-892E1-E0F4F-4149F,,,Good Condition
8835,8835R,S7T8U-9V1W2-X3Y4Z-38478,12FDF-EA6CA-12C50-4BED2,,,Good Condition
8836,8836R,S7T8U-9V1W2-X3Y4Z-3DC5C,152BD-6E8FF-B9D89-211DC,,,Good Condition
8837,8837R,S7T8U-9V1W2-X3Y4Z-43440,3FEF4-FF15E-A61CC-CB5AD,,,Good Condition
8838,8838R,S7T8U-9V1W2-X3Y4Z-48C24,BBD4B-AEE1B-995AB-EDDA8,,,Good Condition
8839,8839R,S7T8U-9V1W2-X3Y4Z-4E408,E7B29-FE7AC-ECD1E-46AFB,,,Good Condition
8840,8840R,S7T8U-9V1W2-X3Y4Z-53BEC,FB026-BCDB2-BEEF8-8FEE6,,,Good Condition
8841,8841R,S7T8U-9V1W2-X3Y4Z-593D0,ABBAB-F57FC-E7A6F-42DB7,,,Good Condition
8842,8842R,S7T8U-9V1W2-X3Y4Z-5EBB4,D33FE-BC3DF-AF2EC-E19BE,,,Good Condition
8843,8843R,S7T8U-9V1W2-X3Y4Z-64398,BE2AB-F61A8-E97DC-C713C,,,Good Condition
8844,8844R,S7T8U-9V1W2-X3Y4Z-69B7C,84E44-F50B6-ECDBE-F670C,,,Good Condition
8845,8845R,S7T8U-9V1W2-X3Y4Z-6F360,5C6D5-EF3AE-A7D9A-006E7,,,Good Condition
8846,8846R,S7T8U-9V1W2-X3Y4Z-74B44,7EEBC-3DB34-7B667-C32AC,,,Good Condition
8847,8847R,S7T8U-9V1W2-X3Y4Z-7A328,7950A-67D74-0984C-CDABF,,,Good Condition
8848,8848R,S7T8U-9V1W2-X3Y4Z-7DFB0C,4A97A-C8DE5-E0B8E-D9587,,,Good Condition
8849,8849R,S7T8U-9V1W2-X3Y4Z-852F0,4BDC0-D4FAE-C8EB8-EEBE0,,,Good Condition
8850,8850R,S7T8U-9V1W2-X3Y4Z-8AAD4,7FDCF-3E968-7AFAC-09A1D,,,Good Condition
8851,8851R,S7T8U-9V1W2-X3Y4Z-902B8,63A05-E5E5A-0FFA8-DCCCC,,,Good Condition
8852,8852R,S7T8U-9V1W2-X3Y4Z-95A9C,BF42F-92EBA-1293D-3A1A8,,,Good Condition
8853,8853R,S7T8U-9V1W2-X3Y4Z-9B280,72FEC-FB0ED-5EE91-8FA8D,,,Good Condition
8854,8854R,S7T8U-9V1W2-X3Y4Z-A0A64,75E51-58135-1662B-B05EA,,,Good Condition
8855,8855R,S7T8U-9V1W2-X3Y4Z-A6248,296FE-9BDD4-EEDA3-60F6C,,,Good Condition
8856,8856R,S7T8U-9V1W2-X3Y4Z-ABA2C,BBBAC-B387C-4BB6F-DBBDA,,,Good Condition
8857,8857R,S7T8U-9V1W2-X3Y4Z-B1210,DBACE-0EABA-4AD13-BAD0C,,,Good Condition
8858,8858R,S7T8U-9V1W2-X3Y4Z-B69F4,B9CB9-8917A-EB766-F12A5,,,Good Condition
8859,8859R,S7T8U-9V1W2-X3Y4Z-BC1 D 8,C5FAE-DEBCA-BFB08-8491A,,,Good Condition
8860,8860R,S7T8U-9V1W2-X3Y4Z-C19BC,935AD-6AB8F-2BCC5-F543F,,,Good Condition
8861,8861R,S7T8U-9V1W2-X3Y4Z-C71A0,4EAB1-6BEAD-9DED7-89A28,,,Good Condition
8862,8862R,S7T8U-9V1W2-X3Y4Z-CC984,690D4-A1BAA-B0013-223EB,,,Good Condition
8863,8863R,S7T8U-9V1W2-X3Y4Z-D2168,04A72-D3DB2-6D63A-26E67,,,Good Condition
8864,8864R,S7T8U-9V1W2-X3Y4Z-D794C,E09AA-DC959-C5778-172DD,,,Good Condition
8865,8865R,S7T8U-9V1W2-X3Y4Z-DD130,47FEC-BE8A5-834B0-CE1AB,,,Good Condition
8866,8866R,S7T8U-9V1W2-X3Y4Z-E2914,FEF9C-1EDD9-911DE-FC2F2,,,Good Condition
8867,8867R,S7T8U-9V1W2-X3Y4Z-E80F8,1B8A2-FFA99-DA6FF-AFAF9,,,Good Condition
8868,8868R,S7T8U-9V1W2-X3Y4Z-ED8DC,2D8D8-F7EF4-C52BD-762AB,,,Good Condition
8869,8869R,S7T8U-9V1W2-X3Y4Z-F30C0,3FE9D-94EE2-C6C46-D3525,,,Good Condition
8870,8870R,S7T8U-9V1W2-X3Y4Z-F88A4,CD364-C62E7-ADBCC-1F43B,,,Good Condition
8871,8871R,S7T8U-9V1W2-X3Y4Z-FE088,C99AF-FBFAC-C24D2-DCEE9,,,Good Condition
8872,8872R,S7T8U-9V1W2-X3Y4Z-0386C,221BC-77DE6-787DF-7AB45,,,Good Condition
8873,8873R,S7T8U-9V1W2-X3Y4Z-09050,7B4EA-5B4DA-A6B2B-AEA1F,,,Good Condition
8874,8874R,S7T8U-9V1W2-X3Y4Z-0E834,DFAE9-4CBCA-3DFDB-6D12D,,,Good Condition
8875,8875R,S7T8U-9V1W2-X3Y4Z-14018,AE9BF-BBC6A-849FF-1ADE7,,,Good Condition
8876,8876R,S7T8U-9V1W2-X3Y4Z-197FC,8C0FA-4AC38-F5BED-EE2B2,,,Good Condition
8877,8877R,S7T8U-9V1W2-X3Y4Z-1EFE0,AEB05-AAB7C-775A7-FE0D4,,,Good Condition
8878,8878R,S7T8U-9V1W2-X3Y4Z-247C4,DA7AA-0F02E-0CDB2-BCFA1,,,Good Condition
8879,8879R,S7T8U-9V1W2-X3Y4Z-29FA8,A75BA-196CE-1D806-2D62C,,,Good Condition
8880,8880R,S7T8U-9V1W2-X3Y4Z-2F78C,E1ABD-CB4DF-9FE3C-8FF3B,,,Good Condition
8881,8881R,S7T8U-9V1W2-X3Y4Z-34F70,53FAE-1E7E3-3C86D-2BE16,,,Good Condition
8882,8882R,S7T8U-9V1W2-X3Y4Z-3A750,7FF5D-91135-9DC92-AE80C,,,Good Condition
8883,8883R,S7T8U-9V1W2-X3Y4Z-3FF38,AF5DC-DBE02-0BA8B-71DC2,,,Good Condition
8884,8884R,S7T8U-9V1W2-X3Y4Z-4571C,8B8C6-F34AD-6171C-D1AAA,,,Good Condition
8885,8885R,S7T8U-9V1W2-X3Y4Z-4AF00,4E079-4D1EC-FCCE9-ADE0A,,,Good Condition
8886,8886R,S7T8U-9V1W2-X3Y4Z-506E4,FA55C-C22E1-F0989-DEED4,,,Good Condition
8887,8887R,S7T8U-9V1W2-X3Y4Z-55EC8,EC5CD-F9A69-7CA2C-1ACAE,,,Good Condition
8888,8888R,S7T8U-9V1W2-X3Y4Z-5B6AC,ECF37-D2DAB-F61DF-267AF,,,Good Condition
8889,8889R,S7T8U-9V1W2-X3Y4Z-60E90,6798C-DDDEF-C3F4A-6DAAD,,,Good Condition
8890,8890R,S7T8U-9V1W2-X3Y4Z-66674,EE4E1-D1FBC-8E80E-CAD8F,,,Good Condition
8891,8891R,S7T8U-9V1W2-X3Y4Z-6BE58,EC079-BF5E8-DABAD-20FD3,,,Good Condition
8892,8892R,S7T8U-9V1W2-X3Y4Z-7163C,1AEA4-44369-8F604-C448B,,,Good Condition
8893,8893R,S7T8U-9V1W2-X3Y4Z-76E20,24DAE-8253C-6D5E1-1CDD6,,,Good Condition
8894,8894R,S7T8U-9V1W2-X3Y4Z-7C604,99D4F-0F19E-DCD88-5B4BF,,,Good Condition
8895,8895R,S7T8U-9V1W2-X3Y4Z-81DE8,306B7-DFDDE-A507A-48E64,,,Good Condition
8896,8896R,S7T8U-9V1W2-X3Y4Z-875CC,960A5-EEB23-E1FF0-309DB,,,Good Condition
8897,8897R,S7T8U-9V1W2-X3Y4Z-8CDB0,DF3DF-77AAB-D3D7E-AC13C,,,Good Condition
8898,8898R,S7T8U-9V1W2-X3Y4Z-92594,FBC00-A31EC-0D5CF-BF23D,,,Good Condition
8899,8899R,S7T8U-9V1W2-X3Y4Z-97D78,AAB5C-6DED4-788E9-0EECC,,,Good Condition
8900,8900R,S7T8U-9V1W2-X3Y4Z-9D55C,FCCEE-BCFAB-B4CDA-0ADE3,,,Good Condition
8901,8901R,A5B6C-7D8E9-F1G2H-A2D40,7AE72-6BD4C-0933C-ECBAC,,,Good Condition
8902,8902R,A5B6C-7D8E9-F1G2H-A8524,A3AC5-6BBAE-C0E2A-B99AB,,,Good Condition
8903,8903R,A5B6C-7D8E9-F1G2H-ADD08,ECFBB-A6C06-588ED-9BFD9,,,Good Condition
8904,8904R,A5B6C-7D8E9-F1G2H-B34EC,07AF9-5617C-CCBAD-461BD,,,Good Condition
8905,8905R,A5B6C-7D8E9-F1G2H-B8CD0,1FAE5-DD9B5-0BA8F-BE92A,,,Good Condition
8906,8906R,A5B6C-7D8E9-F1G2H-BE4B4,BE5EA-BBBFD-0AE87-D8BCF,,,Good Condition
8907,8907R,A5B6C-7D8E9-F1G2H-C3C98,F9BEB-40C75-B67A2-2DA16,,,Good Condition
8908,8908R,A5B6C-7D8E9-F1G2H-C947C,C156E-2BCFE-2AEA0-5C849,,,Good Condition
8909,8909R,A5B6C-7D8E9-F1G2H-CEC60,4066A-7E34D-9D6EF-96D8B,,,Good Condition
8910,8910R,A5B6C-7D8E9-F1G2H-D4444,BEA35-DCC60-26461-2CD27,,,Good Condition
8911,8911R,A5B6C-7D8E9-F1G2H-D9C28,0C25A-E8E83-838CD-0FC57,,,Good Condition
8912,8912R,A5B6C-7D8E9-F1G2H-DF40C,492E9-B48E5-7BBAB-DCECF,,,Good Condition
8913,8913R,A5B6C-7D8E9-F1G2H-E4BF0,5AB15-4FD6B-D1A8F-C93E2,,,Good Condition
8914,8914R,A5B6C-7D8E9-F1G2H-EA3D4,34FFE-0DCAE-2BE59-2BC8D,,,Good Condition
8915,8915R,A5B6C-7D8E9-F1G2H-EFBB8,EDCDA-EECDB-E6AEC-CA5B0,,,Good Condition
8916,8916R,A5B6C-7D8E9-F1G2H-F539C,1FD9F-F2A13-86DC8-8F2CD,,,Good Condition
8917,8917R,A5B6C-7D8E9-F1G2H-FAB80,A96FD-C03FE-C3A3A-C06FD,,,Good Condition
8918,8918R,A5B6C-7D8E9-F1G2H-00364,5AC00-1EEFE-CE34F-2D5B1,,,Good Condition
8919,8919R,A5B6C-7D8E9-F1G2H-05B48,A1D64-FEB65-E4CBD-F819B,,,Good Condition
8920,8920R,A5B6C-7D8E9-F1G2H-0B32C,B6261-521ED-E0A5E-6AD6A,,,Good Condition
8921,8921R,A5B6C-7D8E9-F1G2H-10B10,CBDD9-1237E-56F72-C2AE4,,,Good Condition
8922,8922R,A5B6C-7D8E9-F1G2H-162F4,E70ED-0FA73-7DEFC-DEC02,,,Good Condition
8923,8923R,A5B6C-7D8E9-F1G2H-1BAD8,5CC47-BFFDD-FAAC8-30CBD,,,Good Condition
8924,8924R,A5B6C-7D8E9-F1G2H-212BC,3EBFB-BBDA2-8ECFE-946BD,,,Good Condition
8925,8925R,A5B6C-7D8E9-F1G2H-26AA0,2CAFC-EA584-ABDEB-C561D,,,Good Condition
8926,8926R,A5B6C-7D8E9-F1G2H-2C284,A6FFC-EBA5A-CC36A-FBDD3,,,Good Condition
8927,8927R,A5B6C-7D8E9-F1G2H-31A68,10D8D-FEADA-B4DBA-EDF48,,,Good Condition
8928,8928R,A5B6C-7D8E9-F1G2H-3724C,FEE2C-BD4ED-2C353-AAD1C,,,Good Condition
8929,8929R,A5B6C-7D8E9-F1G2H-3CA30,E1F9F-DFEAC-57F6E-9F17B,,,Good Condition
8930,8930R,A5B6C-7D8E9-F1G2H-42214,A3CCD-E3CF9-461D7-A525F,,,Good Condition
8931,8931R,A5B6C-7D8E9-F1G2H-479F8,8BCE9-DA20E-591BA-65CC3,,,Good Condition
8932,8932R,A5B6C-7D8E9-F1G2H-4D1DC,7AB77-F0FCF-ACCD9-8B429,,,Good Condition
8933,8933R,A5B6C-7D8E9-F1G2H-529C0,CA4CC-1C60E-52ABB-8CA3C,,,Good Condition
8934,8934R,A5B6C-7D8E9-F1G2H-581A4,53E9A-8CFFE-A181E-E0F54,,,Good Condition
8935,8935R,A5B6C-7D8E9-F1G2H-5D988,4DDA2-1E6F3-3E987-D4CFE,,,Good Condition
8936,8936R,A5B6C-7D8E9-F1G2H-6316C,B0A7B-0DAE6-F0AAD-038B2,,,Good Condition
8937,8937R,A5B6C-7D8E9-F1G2H-68950,DD144-1E8BD-8DB5B-2CF6C,,,Good Condition
8938,8938R,A5B6C-7D8E9-F1G2H-6E134,FBC6E-420E6-E1B13-FE8A4,,,Good Condition
8939,8939R,A5B6C-7D8E9-F1G2H-73918,FE7BA-F6D4C-C556C-3B38A,,,Good Condition
8940,8940R,A5B6C-7D8E9-F1G2H-790FC,7F246-F5FFF-95BC8-E7C3D,,,Good Condition
8941,8941R,A5B6C-7D8E9-F1G2H-7E8E0,CABCB-CEBA8-D96A7-6FB4F,,,Good Condition
8942,8942R,A5B6C-7D8E9-F1G2H-840C4,44FED-D3D8D-7EB2B-C0752,,,Good Condition
8943,8943R,A5B6C-7D8E9-F1G2H-898A8,849EC-B4AD3-B5FE1-C2CE7,,,Good Condition
8944,8944R,A5B6C-7D8E9-F1G2H-8F08C,BB49B-520BF-EBDD8-0CCE8,,,Good Condition
8945,8945R,A5B6C-7D8E9-F1G2H-94870,F7ABD-EDAA7-D9CCD-BB2ED,,,Good Condition
8946,8946R,A5B6C-7D8E9-F1G2H-9A054,4CBFF-38974-E54D5-94FCA,,,Good Condition
8947,8947R,A5B6C-7D8E9-F1G2H-9F838,FC284-DEDAD-FD7DC-E45AB,,,Good Condition
8948,8948R,A5B6C-7D8E9-F1G2H-A501C,A472A-CEACC-DAB0C-A4AFC,,,Good Condition
8949,8949R,A5B6C-7D8E9-F1G2H-AA800,7CF0C-7AFC5-B1C4B-DAC25,,,Good Condition
8950,8950R,A5B6C-7D8E9-F1G2H-AFFE4,32406-D008C-EFD08-51C48,,,Good Condition
8951,8951R,A5B6C-7D8E9-F1G2H-B57C8,CF9FF-669BC-E8B2C-B4BA8,,,Good Condition
8952,8952R,A5B6C-7D8E9-F1G2H-BAFAC,D8AED-C16BE-476F8-039F8,,,Good Condition
8953,8953R,A5B6C-7D8E9-F1G2H-C0790,BDEE5-BC4E1-ABC2A-FF0BA,,,Good Condition
8954,8954R,A5B6C-7D8E9-F1G2H-C5F74,F0EC0-FD112-BA17A-F43BA,,,Good Condition
8955,8955R,A5B6C-7D8E9-F1G2H-CB758,E3C1D-BB3D0-DC9C6-5FB3A,,,Good Condition
8956,8956R,A5B6C-7D8E9-F1G2H-D0F3C,7D710-A9BA9-F2C45-5CA2F,,,Good Condition
8957,8957R,A5B6C-7D8E9-F1G2H-D6720,CA4E5-C9AFC-80FFA-D246F,,,Good Condition
8958,8958R,A5B6C-7D8E9-F1G2H-DBF04,ECD74-E24CA-DFADD-F274D,,,Good Condition
8959,8959R,A5B6C-7D8E9-F1G2H-E16E8,86398-BFF2C-AF4AB-56F68,,,Good Condition
8960,8960R,A5B6C-7D8E9-F1G2H-E6ECC,5FBA3-51BFD-A35BA-ED109,,,Good Condition
8961,8961R,A5B6C-7D8E9-F1G2H-EC6B0,8E0EE-EADA7-A7B03-BDDCF,,,Good Condition
8962,8962R,A5B6C-7D8E9-F1G2H-F1E94,77E81-5EBCE-ED4F1-AACB8,,,Good Condition
8963,8963R,A5B6C-7D8E9-F1G2H-F7678,AC978-FB9E6-602BD-8F21F,,,Good Condition
8964,8964R,A5B6C-7D8E9-F1G2H-FCE5C,9AD66-D328A-2F9B6-3FDBF,,,Good Condition
8965,8965R,A5B6C-7D8E9-F1G2H-02640,BD1ED-BF036-AE3B7-BA1DD,,,Good Condition
8966,8966R,A5B6C-7D8E9-F1G2H-07E24,FFB5E-0B9B9-42BAF-BC794,,,Good Condition
8967,8967R,A5B6C-7D8E9-F1G2H-0D608,95330-EB062-AFDB2-A6A5E,,,Good Condition
8968,8968R,A5B6C-7D8E9-F1G2H-12DEC,1D75A-EEF30-81F69-C8C8D,,,Good Condition
8969,8969R,A5B6C-7D8E9-F1G2H-185D0,35414-E1C8A-BBBF3-F9505,,,Good Condition
8970,8970R,A5B6C-7D8E9-F1G2H-1DDB4,2943E-7FAE5-6FD6F-76E9F,,,Good Condition
8971,8971R,A5B6C-7D8E9-F1G2H-23598,7A730-26EA7-D2EAB-2F37B,,,Good Condition
8972,8972R,A5B6C-7D8E9-F1G2H-28D7C,284E8-0FDCD-EFD01-FAA44,,,Good Condition
8973,8973R,A5B6C-7D8E9-F1G2H-2E560,450DE-E40AF-4FA46-DBB5F,,,Good Condition
8974,8974R,A5B6C-7D8E9-F1G2H-33D44,FD274-121E6-9B859-BAAE4,,,Good Condition
8975,8975R,A5B6C-7D8E9-F1G2H-39528,FD7CA-2AEEF-66CED-5AE82,,,Good Condition
8976,8976R,A5B6C-7D8E9-F1G2H-3ED0C,CFB3D-C4DB8-E0CF3-CDF2B,,,Good Condition
8977,8977R,A5B6C-7D8E9-F1G2H-444F0,C3FCE-BCAAE-DA40B-23DD3,,,Good Condition
8978,8978R,A5B6C-7D8E9-F1G2H-49CD4,00DBE-F38ED-824EF-CDA51,,,Good Condition
8979,8979R,A5B6C-7D8E9-F1G2H-4F4B8,ADDAA-CBF6F-CA3AC-FB39F,,,Good Condition
8980,8980R,A5B6C-7D8E9-F1G2H-54C9C,C7012-6B821-DABCF-5E79B,,,Good Condition
8981,8981R,A5B6C-7D8E9-F1G2H-5A480,7E15C-C34CB-519B6-927AB,,,Good Condition
8982,8982R,A5B6C-7D8E9-F1G2H-5FC64,FCD13-CA66A-2E6E0-1BFA3,,,Good Condition
8983,8983R,A5B6C-7D8E9-F1G2H-65448,7BEFB-8ED18-65F32-A1F97,,,Good Condition
8984,8984R,A5B6C-7D8E9-F1G2H-6AC2C,776CB-E546B-D7466-DDBEE,,,Good Condition
8985,8985R,A5B6C-7D8E9-F1G2H-70410,28F87-322EB-9C592-A2ACA,,,Good Condition
8986,8986R,A5B6C-7D8E9-F1G2H-75BF4,2002E-E4AD3-FFE8F-1ECF8,,,Good Condition
8987,8987R,A5B6C-7D8E9-F1G2H-7B3D8,8764B-4FDFA-3CB3B-A3CF4,,,Good Condition
8988,8988R,A5B6C-7D8E9-F1G2H-80BBC,A06A1-A6AEE-21168-9FB9B,,,Good Condition
8989,8989R,A5B6C-7D8E9-F1G2H-863A0,FD315-CDFCA-9C158-E875C,,,Good Condition
8990,8990R,A5B6C-7D8E9-F1G2H-8BB84,84C1C-3AEF2-B1A5C-D7ED5,,,Good Condition
8991,8991R,A5B6C-7D8E9-F1G2H-91368,82E2E-0AE9C-A02DA-EBEF6,,,Good Condition
8992,8992R,A5B6C-7D8E9-F1G2H-96B4C,EAED1-BA70C-2C57E-A371F,,,Good Condition
8993,8993R,A5B6C-7D8E9-F1G2H-9C330,BD8BF-8C2BB-9624F-2AE1D,,,Good Condition
8994,8994R,A5B6C-7D8E9-F1G2H-A1B14,5FA7B-4A3FA-1552B-FD821,,,Good Condition
8995,8995R,A5B6C-7D8E9-F1G2H-A72F8,E560B-4A4E5-B4F2E-41B09,,,Good Condition
8996,8996R,A5B6C-7D8E9-F1G2H-ACADC,E9A3C-CBEEE-F73E8-0797D,,,Good Condition
8997,8997R,A5B6C-7D8E9-F1G2H-B22C0,13CC6-4AD97-27EEC-50AC7,,,Good Condition
8998,8998R,A5B6C-7D8E9-F1G2H-B7AA4,AFF3B-7B99E-0EE7F-A0723,,,Good Condition
8999,8999R,A5B6C-7D8E9-F1G2H-BD288,B2CF2-DB318-630AC-1CD56,,,Good Condition
9000,9000R,A5B6C-7D8E9-F1G2H-C2A6C,7ED4E-2CEDC-57EEE-A33AD,,,Good Condition
9001,9001R,I3J4K-5L6M7-N8O9P-C8250,7487C-C5FC7-AC1BC-C14AE,,,Good Condition
9002,9002R,I3J4K-5L6M7-N8O9P-CDA34,C66B9-1D009-3ED0C-0D2AB,,,Good Condition
9003,9003R,I3J4K-5L6M7-N8O9P-D3218,35866-59C53-DF4B3-25B16,,,Good Condition
9004,9004R,I3J4K-5L6M7-N8O9P-D89FC,2BA77-CBC9A-8F808-1AD3A,,,Good Condition
9005,9005R,I3J4K-5L6M7-N8O9P-DE1E0,FEA0C-0DF05-8C4FD-8EBCF,,,Good Condition
9006,9006R,I3J4K-5L6M7-N8O9P-E39C4,FAB17-78D7E-6993F-E1BE1,,,Good Condition
9007,9007R,I3J4K-5L6M7-N8O9P-E91A8,BBEBC-BEDBB-AB6DD-4D878,,,Good Condition
9008,9008R,I3J4K-5L6M7-N8O9P-EE98C,5D517-3DFA4-B6E77-F2B67,,,Good Condition
9009,9009R,I3J4K-5L6M7-N8O9P-F4170,4C950-EEFDA-2C7F2-ADD98,,,Good Condition
9010,9010R,I3J4K-5L6M7-N8O9P-F9954,24BDB-7114C-FAF23-6ACCC,,,Good Condition
9011,9011R,I3J4K-5L6M7-N8O9P-FF138,FE1AA-D6FEC-E4C36-C4A71,,,Good Condition
9012,9012R,I3J4K-5L6M7-N8O9P-0491C,1CA46-D2B3E-129DA-3FD21,,,Good Condition
9013,9013R,I3J4K-5L6M7-N8O9P-0A100,8AC4E-6E6FC-7D9CD-2ADEC,,,Good Condition
9014,9014R,I3J4K-5L6M7-N8O9P-0F8E4,3049F-7BA07-C61AE-3BECB,,,Good Condition
9015,9015R,I3J4K-5L6M7-N8O9P-150C8,130DD-DC0CC-BF22E-26DBA,,,Good Condition
9016,9016R,I3J4K-5L6M7-N8O9P-1A8AC,0113D-69FC0-B98AA-7DC31,,,Good Condition
9017,9017R,I3J4K-5L6M7-N8O9P-20090,D9B1A-9EBD9-D506A-B0DD0,,,Good Condition
9018,9018R,I3J4K-5L6M7-N8O9P-25874,F659C-DBCA3-279FF-FB679,,,Good Condition
9019,9019R,I3J4K-5L6M7-N8O9P-2B058,FAED8-45B09-48405-AA50E,,,Good Condition
9020,9020R,I3J4K-5L6M7-N8O9P-3083C,1ADFE-ED608-A1FB5-E0AB9,,,Good Condition
9021,9021R,I3J4K-5L6M7-N8O9P-369020,FFBEC-F540A-6DEA0-7EDFD,,,Good Condition
9022,9022R,I3J4K-5L6M7-N8O9P-3B804,2BFB9-C629E-1DD07-BDBC9,,,Good Condition
9023,9023R,I3J4K-5L6M7-N8O9P-40FE8,8ACD9-110D6-ADBCA-E891D,,,Good Condition
9024,9024R,I3J4K-5L6M7-N8O9P-467CC,6B3D8-AD1ED-9A41B-975B6,,,Good Condition
9025,9025R,I3J4K-5L6M7-N8O9P-4BFB0,D8D0C-A5511-B1774-0DD7F,,,Good Condition
9026,9026R,I3J4K-5L6M7-N8O9P-51794,AA562-E4158-1DA53-CB9BF,,,Good Condition
9027,9027R,I3J4K-5L6M7-N8O9P-56F78,4F504-BBDD6-FDFCC-B83E6,,,Good Condition
9028,9028R,I3J4K-5L6M7-N8O9P-5C75C,4EAEA-A746C-59B46-1C3B9,,,Good Condition
9029,9029R,I3J4K-5L6M7-N8O9P-61F40,AA59A-64ADD-B3E49-22F5F,,,Good Condition
9030,9030R,I3J4K-5L6M7-N8O9P-67724,FACCF-EF2C8-AC513-FC3BA,,,Good Condition
9031,9031R,I3J4K-5L6M7-N8O9P-6CF08,FF8AF-A6ADF-DF29C-F8D65,,,Good Condition
9032,9032R,I3J4K-5L6M7-N8O9P-726EC,99A51-F0417-E4CE4-FA299,,,Good Condition
9033,9033R,I3J4K-5L6M7-N8O9P-77ED0,B49F1-52EE3-EE58F-B2EEF,,,Good Condition
9034,9034R,I3J4K-5L6M7-N8O9P-7D6B4,88C13-369AA-38327-1EBED,,,Good Condition
9035,9035R,I3J4K-5L6M7-N8O9P-82E98,B17CE-FBF0F-5A3E2-B115B,,,Good Condition
9036,9036R,I3J4K-5L6M7-N8O9P-8867C,293E6-3E17A-F1978-2CD8C,,,Good Condition
9037,9037R,I3J4K-5L6M7-N8O9P-8DE60,8BDCD-92EFB-B52FD-36BF1,,,Good Condition
9038,9038R,I3J4K-5L6M7-N8O9P-93644,BC51E-4D06E-5200B-DF998,,,Good Condition
9039,9039R,I3J4K-5L6M7-N8O9P-98E28,AFFBA-D4CCA-DD6CE-5ADF8,,,Good Condition
9040,9040R,I3J4K-5L6M7-N8O9P-9E60C,4FFE5-F6FBF-FFBAD-DB438,,,Good Condition
9041,9041R,I3J4K-5L6M7-N8O9P-A3DF0,C5A5A-E3AAA-C7E1D-6BEAA,,,Good Condition
9042,9042R,I3J4K-5L6M7-N8O9P-A95D4,2BF1A-ED4AA-E7FDD-75BE5,,,Good Condition
9043,9043R,I3J4K-5L6M7-N8O9P-AEDB8,E722E-2EC8C-EBBC8-1DE1C,,,Good Condition
9044,9044R,I3J4K-5L6M7-N8O9P-B459C,DDC3B-021DD-8C1AF-FB351,,,Good Condition
9045,9045R,I3J4K-5L6M7-N8O9P-B9D80,7EBAC-6B027-10E4F-71AA5,,,Good Condition
9046,9046R,I3J4K-5L6M7-N8O9P-BF564,B71EC-AB34D-9DFCE-DBBDC,,,Good Condition
9047,9047R,I3J4K-5L6M7-N8O9P-C4D48,AFBBF-46FC7-D59E0-E5AC8,,,Good Condition
9048,9048R,I3J4K-5L6M7-N8O9P-CA52C,F1559-1FE59-E4144-EBD1F,,,Good Condition
